Datefirstseen,Event,XEvent,Proto,SrcIPAddr:Port,DstIPAddr:Port,X-SrcIPAddr:Port,X-DstIPAddr:Port,InByte,OutByte
2020-02-25 11:39:39.510,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:35131,0.0.0.0:0,0.0.0.0:0,218,0
2020-02-25 11:39:39.520,INVALID,Ignore,TCP,192.168.250.3:18740,93.92.192.5:2022,0.0.0.0:0,0.0.0.0:0,2969,0
2020-02-25 11:39:39.520,INVALID,Ignore,TCP,93.92.192.5:2022,217.15.20.194:18740,0.0.0.0:0,0.0.0.0:0,2528,0
2020-02-25 11:39:09.460,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:42565,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:27:20.860,INVALID,Ignore,TCP,23.226.231.226:25697,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:39:42.370,INVALID,Ignore,UDP,192.168.250.62:34351,192.168.250.1:123,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:39:42.370,INVALID,Ignore,UDP,192.168.250.1:123,192.168.250.62:34351,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:39:31.780,INVALID,Ignore,TCP,92.118.38.58:8288,217.15.20.194:25,0.0.0.0:0,0.0.0.0:0,1031,0
2020-02-25 11:39:31.780,INVALID,Ignore,TCP,192.168.250.3:25,92.118.38.58:8288,0.0.0.0:0,0.0.0.0:0,972,0
2020-02-25 11:39:41.570,INVALID,Ignore,TCP,192.168.250.50:54174,77.111.247.11:443,0.0.0.0:0,0.0.0.0:0,10043,0
2020-02-25 11:39:41.610,INVALID,Ignore,TCP,77.111.247.11:443,217.15.20.194:54174,0.0.0.0:0,0.0.0.0:0,3319,0
2020-02-25 11:39:48.040,INVALID,Ignore,TCP,23.226.231.226:4192,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:39:48.070,INVALID,Ignore,UDP,192.168.250.50:64581,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:39:48.070,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:64581,0.0.0.0:0,0.0.0.0:0,624,0
2020-02-25 11:39:48.070,INVALID,Ignore,TCP,192.168.250.50:54202,140.82.118.5:443,0.0.0.0:0,0.0.0.0:0,1639,0
2020-02-25 11:39:48.110,INVALID,Ignore,TCP,140.82.118.5:443,217.15.20.194:54202,0.0.0.0:0,0.0.0.0:0,5067,0
2020-02-25 11:27:07.950,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:38488,0.0.0.0:0,0.0.0.0:0,572,0
2020-02-25 11:39:22.340,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:29774,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:12:16.290,INVALID,Ignore,TCP,23.226.231.226:4345,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,160,0
2020-02-25 11:40:00.890,INVALID,Ignore,TCP,23.226.231.226:56936,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:27:33.800,INVALID,Ignore,TCP,23.226.231.226:12906,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:40:03.100,INVALID,Ignore,UDP,192.168.250.3:22765,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,142,0
2020-02-25 11:40:03.100,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:22765,0.0.0.0:0,0.0.0.0:0,322,0
2020-02-25 11:40:03.100,INVALID,Ignore,UDP,192.168.250.3:36449,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:40:03.110,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:36449,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:40:03.110,INVALID,Ignore,UDP,192.168.250.3:42696,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:40:03.110,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:42696,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:40:03.570,INVALID,Ignore,UDP,192.168.250.50:64454,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,198,0
2020-02-25 11:40:03.620,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:64454,0.0.0.0:0,0.0.0.0:0,1062,0
2020-02-25 11:40:03.620,INVALID,Ignore,TCP,192.168.250.50:57406,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,304,0
2020-02-25 11:40:03.620,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.50:57406,0.0.0.0:0,0.0.0.0:0,761,0
2020-02-25 11:40:03.800,INVALID,Ignore,UDP,192.168.250.50:53511,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,158,0
2020-02-25 11:40:03.810,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:53511,0.0.0.0:0,0.0.0.0:0,1076,0
2020-02-25 11:40:03.810,INVALID,Ignore,TCP,192.168.250.50:59670,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,317,0
2020-02-25 11:40:03.810,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.50:59670,0.0.0.0:0,0.0.0.0:0,848,0
2020-02-25 11:40:03.810,INVALID,Ignore,TCP,192.168.250.50:59673,68.232.34.200:443,0.0.0.0:0,0.0.0.0:0,2554,0
2020-02-25 11:40:03.850,INVALID,Ignore,TCP,68.232.34.200:443,217.15.20.194:59673,0.0.0.0:0,0.0.0.0:0,11111,0
2020-02-25 11:40:03.620,INVALID,Ignore,TCP,192.168.250.50:57409,13.94.102.123:443,0.0.0.0:0,0.0.0.0:0,2534,0
2020-02-25 11:40:03.680,INVALID,Ignore,TCP,13.94.102.123:443,217.15.20.194:57409,0.0.0.0:0,0.0.0.0:0,7292,0
2020-02-25 11:39:35.190,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:16983,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:40:07.720,INVALID,Ignore,UDP,192.168.250.4:23744,62.231.6.98:123,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:40:07.730,INVALID,Ignore,UDP,62.231.6.98:123,217.15.20.194:23744,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:40:06.710,INVALID,Ignore,TCP,192.168.250.50:59684,140.82.118.5:443,0.0.0.0:0,0.0.0.0:0,6721,0
2020-02-25 11:40:06.750,INVALID,Ignore,TCP,140.82.118.5:443,217.15.20.194:59684,0.0.0.0:0,0.0.0.0:0,12976,0
2020-02-25 11:36:10.480,INVALID,Ignore,TCP,173.194.221.95:443,217.15.20.194:51759,0.0.0.0:0,0.0.0.0:0,13027,0
2020-02-25 11:36:10.480,INVALID,Ignore,TCP,192.168.250.27:51759,173.194.221.95:443,0.0.0.0:0,0.0.0.0:0,4751,0
2020-02-25 11:36:10.660,INVALID,Ignore,TCP,64.233.165.132:443,217.15.20.194:51762,0.0.0.0:0,0.0.0.0:0,12257,0
2020-02-25 11:36:10.640,INVALID,Ignore,TCP,192.168.250.27:51762,64.233.165.132:443,0.0.0.0:0,0.0.0.0:0,2312,0
2020-02-25 11:27:20.860,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:25697,0.0.0.0:0,0.0.0.0:0,572,0
2020-02-25 11:40:13.750,INVALID,Ignore,TCP,23.226.231.226:44145,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:40:08.680,INVALID,Ignore,TCP,159.138.156.212:27667,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,1470,0
2020-02-25 11:40:08.680,INVALID,Ignore,TCP,192.168.250.3:80,159.138.156.212:27667,0.0.0.0:0,0.0.0.0:0,30435,0
2020-02-25 11:40:03.020,INVALID,Ignore,TCP,92.118.38.58:28052,217.15.20.194:25,0.0.0.0:0,0.0.0.0:0,1035,0
2020-02-25 11:40:03.020,INVALID,Ignore,TCP,192.168.250.3:25,92.118.38.58:28052,0.0.0.0:0,0.0.0.0:0,972,0
2020-02-25 11:40:14.340,INVALID,Ignore,UDP,192.168.250.50:62422,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,154,0
2020-02-25 11:40:14.350,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:62422,0.0.0.0:0,0.0.0.0:0,740,0
2020-02-25 11:40:14.610,INVALID,Ignore,UDP,192.168.250.62:40211,192.168.250.1:123,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:40:14.610,INVALID,Ignore,UDP,192.168.250.1:123,192.168.250.62:40211,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:38:06.150,INVALID,Ignore,TCP,20.185.212.106:443,217.15.20.194:53734,0.0.0.0:0,0.0.0.0:0,8006,0
2020-02-25 11:33:08.600,INVALID,Ignore,TCP,31.216.147.135:443,217.15.20.194:60270,0.0.0.0:0,0.0.0.0:0,6872,0
2020-02-25 11:33:08.650,INVALID,Ignore,TCP,192.168.250.50:60270,31.216.147.135:443,0.0.0.0:0,0.0.0.0:0,8142,0
2020-02-25 11:40:15.990,INVALID,Ignore,TCP,209.17.97.66:53015,217.15.20.194:5000,0.0.0.0:0,0.0.0.0:0,128,0
2020-02-25 11:40:15.990,INVALID,Ignore,TCP,192.168.250.250:5000,209.17.97.66:53015,0.0.0.0:0,0.0.0.0:0,88,0
2020-02-25 11:39:31.620,INVALID,Ignore,TCP,77.111.247.11:443,217.15.20.194:54138,0.0.0.0:0,0.0.0.0:0,9270,0
2020-02-25 11:39:31.580,INVALID,Ignore,TCP,192.168.250.50:54138,77.111.247.11:443,0.0.0.0:0,0.0.0.0:0,2864,0
2020-02-25 11:40:16.560,INVALID,Ignore,UDP,192.168.250.50:63294,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,248,0
2020-02-25 11:40:17.910,INVALID,Ignore,UDP,192.168.250.27:59223,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 11:40:17.920,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.27:59223,0.0.0.0:0,0.0.0.0:0,440,0
2020-02-25 11:40:18.260,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:63294,0.0.0.0:0,0.0.0.0:0,606,0
2020-02-25 11:40:09.030,INVALID,Ignore,TCP,192.168.250.50:59690,140.82.118.5:443,0.0.0.0:0,0.0.0.0:0,10482,0
2020-02-25 11:40:09.070,INVALID,Ignore,TCP,140.82.118.5:443,217.15.20.194:59690,0.0.0.0:0,0.0.0.0:0,20367,0
2020-02-25 11:39:48.040,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:4192,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:36:23.820,INVALID,Ignore,TCP,173.194.73.101:443,217.15.20.194:51765,0.0.0.0:0,0.0.0.0:0,6318,0
2020-02-25 11:36:23.810,INVALID,Ignore,TCP,192.168.250.27:51765,173.194.73.101:443,0.0.0.0:0,0.0.0.0:0,2013,0
2020-02-25 11:27:46.810,INVALID,Ignore,TCP,23.226.231.226:115,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:40:14.350,INVALID,Ignore,TCP,192.168.250.50:59711,52.114.158.92:443,0.0.0.0:0,0.0.0.0:0,4383,0
2020-02-25 11:40:14.530,INVALID,Ignore,TCP,52.114.158.92:443,217.15.20.194:59711,0.0.0.0:0,0.0.0.0:0,6988,0
2020-02-25 11:40:26.600,INVALID,Ignore,TCP,23.226.231.226:31354,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:12:16.290,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:4345,0.0.0.0:0,0.0.0.0:0,836,0
2020-02-25 11:40:00.890,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:56936,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:40:26.560,INVALID,Ignore,TCP,192.168.250.50:59765,77.111.247.11:443,0.0.0.0:0,0.0.0.0:0,10756,0
2020-02-25 11:40:34.330,INVALID,Ignore,UDP,192.168.250.3:54999,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,142,0
2020-02-25 11:40:34.330,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:54999,0.0.0.0:0,0.0.0.0:0,322,0
2020-02-25 11:40:34.330,INVALID,Ignore,UDP,192.168.250.3:20367,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:40:34.330,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:20367,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:40:34.330,INVALID,Ignore,UDP,192.168.250.3:17693,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:40:34.330,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:17693,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:40:26.600,INVALID,Ignore,TCP,77.111.247.11:443,217.15.20.194:59765,0.0.0.0:0,0.0.0.0:0,3202,0
2020-02-25 11:27:33.800,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:12906,0.0.0.0:0,0.0.0.0:0,572,0
2020-02-25 11:40:34.520,INVALID,Ignore,UDP,46.229.168.148:44689,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,138,0
2020-02-25 11:40:34.520,INVALID,Ignore,UDP,192.168.250.247:53,46.229.168.148:44689,0.0.0.0:0,0.0.0.0:0,314,0
2020-02-25 11:40:35.390,INVALID,Ignore,TCP,209.17.97.66:38189,217.15.20.194:5000,0.0.0.0:0,0.0.0.0:0,468,0
2020-02-25 11:40:35.390,INVALID,Ignore,TCP,192.168.250.250:5000,209.17.97.66:38189,0.0.0.0:0,0.0.0.0:0,276,0
2020-02-25 10:40:51.280,INVALID,Ignore,UDP,192.168.250.2:33504,23.105.235.71:9,0.0.0.0:0,0.0.0.0:0,20988,0
2020-02-25 11:40:39.460,INVALID,Ignore,TCP,23.226.231.226:18563,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:40:39.760,INVALID,Ignore,UDP,192.168.250.3:23104,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,186,0
2020-02-25 11:40:39.760,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:23104,0.0.0.0:0,0.0.0.0:0,218,0
2020-02-25 11:40:39.770,INVALID,Ignore,TCP,192.168.250.3:18864,93.92.192.5:2022,0.0.0.0:0,0.0.0.0:0,2865,0
2020-02-25 11:40:39.770,INVALID,Ignore,TCP,93.92.192.5:2022,217.15.20.194:18864,0.0.0.0:0,0.0.0.0:0,2528,0
2020-02-25 11:40:17.920,INVALID,Ignore,TCP,192.168.250.27:53635,195.122.177.150:443,0.0.0.0:0,0.0.0.0:0,634,0
2020-02-25 11:40:17.960,INVALID,Ignore,TCP,195.122.177.150:443,217.15.20.194:53635,0.0.0.0:0,0.0.0.0:0,392,0
2020-02-25 11:10:07.780,INVALID,Ignore,TCP,23.226.231.226:1185,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,240,0
2020-02-25 11:40:44.120,INVALID,Ignore,UDP,192.168.250.50:50769,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,186,0
2020-02-25 11:40:44.150,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:50769,0.0.0.0:0,0.0.0.0:0,462,0
2020-02-25 11:40:44.150,INVALID,Ignore,TCP,192.168.250.50:59830,146.185.130.157:443,0.0.0.0:0,0.0.0.0:0,665,0
2020-02-25 11:40:44.190,INVALID,Ignore,TCP,146.185.130.157:443,217.15.20.194:59830,0.0.0.0:0,0.0.0.0:0,722,0
2020-02-25 11:40:44.280,INVALID,Ignore,TCP,192.168.250.50:59831,146.185.130.157:443,0.0.0.0:0,0.0.0.0:0,1187,0
2020-02-25 11:40:42.570,INVALID,Ignore,TCP,192.168.250.50:59827,77.111.247.11:443,0.0.0.0:0,0.0.0.0:0,11188,0
2020-02-25 11:40:44.320,INVALID,Ignore,TCP,146.185.130.157:443,217.15.20.194:59831,0.0.0.0:0,0.0.0.0:0,15520,0
2020-02-25 11:40:44.350,INVALID,Ignore,UDP,192.168.250.50:57271,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,130,0
2020-02-25 11:40:42.600,INVALID,Ignore,TCP,77.111.247.11:443,217.15.20.194:59827,0.0.0.0:0,0.0.0.0:0,3050,0
2020-02-25 11:40:44.370,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:57271,0.0.0.0:0,0.0.0.0:0,468,0
2020-02-25 11:40:44.670,INVALID,Ignore,TCP,192.168.250.50:59840,146.185.130.157:443,0.0.0.0:0,0.0.0.0:0,649,0
2020-02-25 11:40:44.710,INVALID,Ignore,TCP,146.185.130.157:443,217.15.20.194:59840,0.0.0.0:0,0.0.0.0:0,1690,0
2020-02-25 11:40:13.750,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:44145,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:27:59.750,INVALID,Ignore,TCP,23.226.231.226:52859,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:40:34.250,INVALID,Ignore,TCP,92.118.38.58:47816,217.15.20.194:25,0.0.0.0:0,0.0.0.0:0,1027,0
2020-02-25 11:40:34.260,INVALID,Ignore,TCP,192.168.250.3:25,92.118.38.58:47816,0.0.0.0:0,0.0.0.0:0,972,0
2020-02-25 11:40:44.430,INVALID,Ignore,TCP,198.199.125.70:443,217.15.20.194:59833,0.0.0.0:0,0.0.0.0:0,3841,0
2020-02-25 11:40:44.370,INVALID,Ignore,TCP,192.168.250.50:59833,198.199.125.70:443,0.0.0.0:0,0.0.0.0:0,855,0
2020-02-25 11:40:45.510,INVALID,Ignore,TCP,192.168.250.50:59844,198.199.125.70:443,0.0.0.0:0,0.0.0.0:0,852,0
2020-02-25 11:40:45.560,INVALID,Ignore,TCP,198.199.125.70:443,217.15.20.194:59844,0.0.0.0:0,0.0.0.0:0,8026,0
2020-02-25 11:40:45.750,INVALID,Ignore,TCP,192.168.250.50:59850,198.199.125.70:443,0.0.0.0:0,0.0.0.0:0,772,0
2020-02-25 11:40:45.810,INVALID,Ignore,TCP,198.199.125.70:443,217.15.20.194:59850,0.0.0.0:0,0.0.0.0:0,2426,0
2020-02-25 11:40:46.860,INVALID,Ignore,UDP,192.168.250.62:48666,192.168.250.1:123,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:40:46.860,INVALID,Ignore,UDP,192.168.250.1:123,192.168.250.62:48666,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 11:39:17.280,INVALID,Ignore,TCP,192.168.250.27:61158,13.94.102.123:443,0.0.0.0:0,0.0.0.0:0,2572,0
2020-02-25 11:10:33.440,INVALID,Ignore,TCP,23.226.231.226:41138,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,200,0
2020-02-25 11:40:44.640,INVALID,Ignore,TCP,192.168.250.3:80,141.8.142.75:54979,0.0.0.0:0,0.0.0.0:0,10742,0
2020-02-25 11:40:44.640,INVALID,Ignore,TCP,141.8.142.75:54979,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,1011,0
2020-02-25 11:40:49.710,INVALID,Ignore,UDP,192.168.250.50:50908,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,300,0
2020-02-25 11:40:49.770,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:50908,0.0.0.0:0,0.0.0.0:0,1048,0
2020-02-25 11:40:49.770,INVALID,Ignore,TCP,192.168.250.50:50689,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,338,0
2020-02-25 11:40:49.770,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.50:50689,0.0.0.0:0,0.0.0.0:0,990,0
2020-02-25 11:40:50.880,INVALID,Ignore,UDP,192.168.250.50:64667,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,132,0
2020-02-25 11:40:50.880,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:64667,0.0.0.0:0,0.0.0.0:0,998,0
2020-02-25 11:40:51.010,INVALID,Ignore,UDP,192.168.250.50:59266,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,201,0
2020-02-25 11:40:51.060,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:59266,0.0.0.0:0,0.0.0.0:0,1052,0
2020-02-25 11:40:51.060,INVALID,Ignore,TCP,192.168.250.50:49401,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,305,0
2020-02-25 11:40:51.060,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.50:49401,0.0.0.0:0,0.0.0.0:0,788,0
2020-02-25 11:40:51.550,INVALID,Ignore,UDP,192.168.250.50:52248,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,222,0
2020-02-25 11:40:51.870,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:52248,0.0.0.0:0,0.0.0.0:0,936,0
2020-02-25 11:40:52.320,INVALID,Ignore,TCP,23.226.231.226:5772,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:40:47.300,INVALID,Ignore,TCP,176.121.209.144:48903,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,264,0
2020-02-25 11:40:47.300,INVALID,Ignore,TCP,192.168.250.3:80,176.121.209.144:48903,0.0.0.0:0,0.0.0.0:0,184,0
2020-02-25 11:40:50.490,INVALID,Ignore,TCP,192.168.250.50:50696,52.188.42.235:443,0.0.0.0:0,0.0.0.0:0,3786,0
2020-02-25 11:40:53.120,INVALID,Ignore,TCP,192.168.250.50:49411,52.114.158.92:443,0.0.0.0:0,0.0.0.0:0,3743,0
2020-02-25 11:40:51.070,INVALID,Ignore,TCP,192.168.250.50:49402,40.101.84.2:443,0.0.0.0:0,0.0.0.0:0,4178,0
2020-02-25 11:40:49.960,INVALID,Ignore,TCP,192.168.250.50:50694,40.100.149.146:443,0.0.0.0:0,0.0.0.0:0,184,0
2020-02-25 11:40:49.770,INVALID,Ignore,TCP,192.168.250.50:50692,40.100.149.146:443,0.0.0.0:0,0.0.0.0:0,1748,0
2020-02-25 11:40:50.890,INVALID,Ignore,TCP,192.168.250.50:50705,13.107.18.11:443,0.0.0.0:0,0.0.0.0:0,3607,0
2020-02-25 11:40:51.880,INVALID,Ignore,TCP,192.168.250.50:49405,13.107.6.163:443,0.0.0.0:0,0.0.0.0:0,2754,0
2020-02-25 11:40:50.900,INVALID,Ignore,TCP,13.107.18.11:443,217.15.20.194:50705,0.0.0.0:0,0.0.0.0:0,112836,0
2020-02-25 11:40:51.090,INVALID,Ignore,TCP,40.101.84.2:443,217.15.20.194:49402,0.0.0.0:0,0.0.0.0:0,112858,0
2020-02-25 11:40:51.900,INVALID,Ignore,TCP,13.107.6.163:443,217.15.20.194:49405,0.0.0.0:0,0.0.0.0:0,7507,0
2020-02-25 11:40:50.610,INVALID,Ignore,TCP,52.188.42.235:443,217.15.20.194:50696,0.0.0.0:0,0.0.0.0:0,7037,0
2020-02-25 11:40:53.300,INVALID,Ignore,TCP,52.114.158.92:443,217.15.20.194:49411,0.0.0.0:0,0.0.0.0:0,6988,0
2020-02-25 11:40:50.040,INVALID,Ignore,TCP,40.100.149.146:443,217.15.20.194:50692,0.0.0.0:0,0.0.0.0:0,5608,0
2020-02-25 11:40:50.230,INVALID,Ignore,TCP,40.100.149.146:443,217.15.20.194:50694,0.0.0.0:0,0.0.0.0:0,144,0
2020-02-25 11:27:46.810,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:115,0.0.0.0:0,0.0.0.0:0,572,0
2020-02-25 11:40:26.600,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:31354,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 10:47:39.160,INVALID,Ignore,UDP,192.168.250.5:123,91.209.94.10:123,0.0.0.0:0,0.0.0.0:0,456,0
2020-02-25 10:47:39.170,INVALID,Ignore,UDP,91.209.94.10:123,217.15.20.194:123,0.0.0.0:0,0.0.0.0:0,456,0
2020-02-25 11:40:16.850,INVALID,Ignore,TCP,77.111.247.11:443,217.15.20.194:59732,0.0.0.0:0,0.0.0.0:0,9340,0
2020-02-25 11:40:16.810,INVALID,Ignore,TCP,192.168.250.50:59732,77.111.247.11:443,0.0.0.0:0,0.0.0.0:0,2865,0
2020-02-25 11:41:03.070,INVALID,Ignore,UDP,192.168.250.50:57744,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:41:03.090,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:57744,0.0.0.0:0,0.0.0.0:0,624,0
2020-02-25 11:39:33.110,INVALID,Ignore,TCP,192.168.250.57:56919,13.94.102.123:443,0.0.0.0:0,0.0.0.0:0,2568,0
2020-02-25 10:41:42.810,INVALID,Ignore,TCP,192.168.250.27:62948,162.250.5.76:5938,0.0.0.0:0,0.0.0.0:0,21059,0
2020-02-25 11:41:04.810,INVALID,Ignore,UDP,74.125.74.134:64124,217.15.20.194:53,0.0.0.0:0,0.0.0.0:0,172,0
2020-02-25 11:41:04.810,INVALID,Ignore,UDP,192.168.250.247:53,74.125.74.134:64124,0.0.0.0:0,0.0.0.0:0,248,0
2020-02-25 11:41:05.160,INVALID,Ignore,TCP,23.226.231.226:58516,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,80,0
2020-02-25 11:41:05.560,INVALID,Ignore,UDP,192.168.250.3:65359,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,142,0
2020-02-25 11:41:05.570,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:65359,0.0.0.0:0,0.0.0.0:0,322,0
2020-02-25 11:41:05.570,INVALID,Ignore,UDP,192.168.250.3:42096,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:41:05.570,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:42096,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 11:41:05.570,INVALID,Ignore,UDP,192.168.250.3:21165,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:41:05.570,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.3:21165,0.0.0.0:0,0.0.0.0:0,140,0
2020-02-25 11:28:12.650,INVALID,Ignore,TCP,23.226.231.226:40068,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 11:41:08.430,INVALID,Ignore,UDP,192.168.250.50:50811,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,130,0
2020-02-25 11:41:08.440,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:50811,0.0.0.0:0,0.0.0.0:0,580,0
2020-02-25 11:41:03.090,INVALID,Ignore,TCP,192.168.250.50:49459,140.82.118.6:443,0.0.0.0:0,0.0.0.0:0,1675,0
2020-02-25 11:41:03.130,INVALID,Ignore,TCP,140.82.118.6:443,217.15.20.194:49459,0.0.0.0:0,0.0.0.0:0,5048,0
2020-02-25 11:40:39.460,INVALID,Ignore,TCP,192.168.250.3:80,23.226.231.226:18563,0.0.0.0:0,0.0.0.0:0,308,0
2020-02-25 11:37:10.970,INVALID,Ignore,TCP,173.194.221.94:443,217.15.20.194:51766,0.0.0.0:0,0.0.0.0:0,7673,0
2020-02-25 11:37:10.960,INVALID,Ignore,TCP,192.168.250.27:51766,173.194.221.94:443,0.0.0.0:0,0.0.0.0:0,1765,0
2020-02-25 11:41:08.440,INVALID,Ignore,TCP,192.168.250.50:49484,185.26.182.106:443,0.0.0.0:0,0.0.0.0:0,3105,0
